id,data,competencia,responsavel,descricao,valor,categoria,subcategoria,tipo,observacao
711,03/09/2024,11.2024,Thais,Centauro Com Br Tenis,"-R$ 0,01",Vestuario,Roupas,OPEX,
712,04/09/2024,09.2024,Thais,papelaria,"R$ 16,75",Moradia,Moveis_Eletros,CAPEX,
713,05/09/2024,10.2024,Rafa,Shopee *varalprati01/02 Casa,"R$ 25,38",Moradia,Moveis_Eletros,CAPEX,
714,05/09/2024,09.2024,Thais,Passagem Europa 1/10,"R$ 586,57",Lazer,Viagem_EURO_2024,NAO_ESSENCIAL,
715,05/09/2024,10.2024,Rafa,Br Comercio -ct As Ltd Gas cozinha,"R$ 118,00",Moradia,Gas,OPEX,
716,06/09/2024,10.2024,Rafa,Ferragem Presidente,"R$ 15,60",Moradia,Manutencao_Reparos,OPEX,
717,07/09/2024,10.2024,Rafa,Kellymartins-ct Comer Fora,"R$ 72,80",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
718,07/09/2024,10.2024,Rafa,Iof Compra Internaciona Passagem,"R$ 41,35",Lazer,Viagem_EURO_2024,NAO_ESSENCIAL,
719,08/09/2024,10.2024,Rafa,Casa Maringa,"R$ 29,97",Moradia,Moveis_Eletros,CAPEX,
720,08/09/2024,09.2024,Thais,Central Bald-ct,"R$ 25,00",Moradia,Moveis_Eletros,CAPEX,
721,08/09/2024,10.2024,Rafa,Cappta *paes-ct Oces L Comer Fora,"R$ 19,99",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
722,09/09/2024,10.2024,Rafa,Shopee*shopee Trpaisag Casa,"R$ 23,97",Moradia,Moveis_Eletros,CAPEX,
723,09/09/2024,09.2024,Thais,Ronaldo Lued-ct 45165,"R$ 11,00",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
724,09/09/2024,10.2024,Rafa,Postonavelii-ct Gasolina,"R$ 50,00",Transporte,Gasolina,OPEX,
725,09/09/2024,10.2024,Rafa,Ronildorober-ct Eletrica Carro,"R$ 180,00",Transporte,Manutencao_Reparos,OPEX,
726,10/09/2024,09.2024,Thais,Vivianedossa-ct,"R$ 38,00",Pessoal,outros,NAO_ESSENCIAL,
727,11/09/2024,09.2024,Thais,Vivabem -ct,"R$ 19,86",Pessoal,outros,NAO_ESSENCIAL,
728,11/09/2024,10.2024,Rafa,Amazon Br Whey,"R$ 80,73",Alimentacao,Mercado,OPEX,
729,11/09/2024,10.2024,Rafa,Komprao Koch-ct Cadist Mercado,"R$ 97,63",Alimentacao,Mercado,OPEX,
730,12/09/2024,09.2024,Thais,Maiconrafael-ct,"R$ 45,00",Moradia,Moveis_Eletros,CAPEX,
731,12/09/2024,10.2024,Rafa,Internet,"R$ 119,00",Moradia,Internet,OPEX,
732,12/09/2024,10.2024,Rafa,Emporio Natural Mercado,"R$ 10,45",Alimentacao,Mercado,OPEX,
733,12/09/2024,10.2024,Rafa,Komprao Koch Atacadist Mercado,"R$ 123,12",Alimentacao,Mercado,OPEX,
734,13/09/2024,10.2024,Rafa,Xadai Esfiharia E Pizz Comer Fora,"R$ 35,64",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
735,13/09/2024,10.2024,Rafa,Geometria,"R$ 150,00",Transporte,Manutencao_Reparos,OPEX,
736,13/09/2024,10.2024,Rafa,Comercial Fronza Ltda Casa,"R$ 7,68",Alimentacao,Mercado,OPEX,
737,14/09/2024,09.2024,Thais,Comercial Fr-ct Ltda,"R$ 29,85",Alimentacao,Mercado,OPEX,
738,14/09/2024,10.2024,Rafa,Komprao,"R$ 67,98",Alimentacao,Mercado,OPEX,
739,14/09/2024,10.2024,Rafa,Komprao Koch-ct Cadist Mercado,"R$ 47,07",Alimentacao,Mercado,OPEX,
740,15/09/2024,10.2024,Rafa,Amazon Prime Aluguel Machinista,"R$ 6,90",Lazer,Assinaturas,NAO_ESSENCIAL,
741,15/09/2024,10.2024,Rafa,Posto,"R$ 3,50",Transporte,Gasolina,OPEX,
742,15/09/2024,10.2024,Rafa,Posto Dubai -ct Gasolina,"R$ 102,75",Transporte,Gasolina,OPEX,
743,15/09/2024,09.2024,Thais,Comercial Fr-ct Ltda,"R$ 22,93",Alimentacao,Mercado,OPEX,
744,16/09/2024,10.2024,Rafa,Mercadolivre*soldigit Aspirador,"R$ 61,57",Moradia,Moveis_Eletros,CAPEX,
745,16/09/2024,10.2024,Rafa,Shopee *depsitobikesto Casa,"R$ 49,87",Moradia,Moveis_Eletros,CAPEX,
746,16/09/2024,10.2024,Rafa,Shopee*shopee Mtbikesh Casa,"R$ 54,99",Moradia,Moveis_Eletros,CAPEX,
747,16/09/2024,10.2024,Rafa,Cappta Paes de Doces,"R$ 9,98",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
748,17/09/2024,10.2024,Rafa,Amazon Br Protetor,"R$ 29,90",Moradia,Higiene,OPEX,
749,17/09/2024,10.2024,Rafa,Komprao Koch Atacadist Mercado,"R$ 203,35",Alimentacao,Mercado,OPEX,
750,18/09/2024,10.2024,Rafa,Cowboys Da P-ct Comer Fora,"R$ 92,00",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
751,18/09/2024,10.2024,Rafa,Nutrigabi Comer Fora,"R$ 30,00",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
752,19/09/2024,10.2024,Rafa,Amazon Marketplace,"-R$ 35,00",Alimentacao,Mercado,OPEX,
753,20/09/2024,10.2024,Rafa,Komprao Koch Atacadist Mercado,"R$ 68,41",Alimentacao,Mercado,OPEX,
754,20/09/2024,10.2024,Rafa,Rede Top Navegantes Gr Mercado,"R$ 85,38",Alimentacao,Mercado,OPEX,
755,21/09/2024,10.2024,Rafa,Komprao Koch Atacadist Mercado,"R$ 33,88",Alimentacao,Mercado,OPEX,
756,22/09/2024,10.2024,Rafa,Navenda Comer Fora,"R$ 18,87",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
757,22/09/2024,10.2024,Rafa,Nostrosabor Comer Fora,"R$ 155,00",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
758,22/09/2024,10.2024,Rafa,Posto Marcio-ct Gasolina,"R$ 54,50",Transporte,Gasolina,OPEX,
759,23/09/2024,10.2024,Rafa,Posto Fl 12 -ct Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
760,24/09/2024,11.2024,Thais,Komprao Koch-ct Cadist Mercado,"R$ 52,86",Alimentacao,Mercado,OPEX,
761,25/09/2024,11.2024,Thais,Instaladora -ct Ferragem,"R$ 28,00",Moradia,Manutencao_Reparos,OPEX,
762,25/09/2024,11.2024,Thais,Instaladora -ct Ferragem,"R$ 8,45",Moradia,Manutencao_Reparos,OPEX,
763,25/09/2024,11.2024,Thais,Komprao Koch-ct Cadist Mercado,"R$ 117,38",Alimentacao,Mercado,OPEX,
764,25/09/2024,11.2024,Thais,Mp *naturall Mercado,"R$ 41,29",Alimentacao,Mercado,OPEX,
765,26/09/2024,11.2024,Thais,Farmacia Sao Joao Farmacia,"R$ 18,98",Saude,Farmácia,BEM_ESTAR,
766,26/09/2024,11.2024,Thais,Sushinachos Comer Fora,"R$ 121,83",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
767,26/09/2024,11.2024,Thais,Komprao Koch Atacadist Mercado,"R$ 32,94",Alimentacao,Mercado,OPEX,
768,27/09/2024,11.2024,Thais,Postonavelii-ct Gasolina,"R$ 202,96",Transporte,Gasolina,OPEX,
769,27/09/2024,11.2024,Thais,Padaria E Co-ct Taria Comer Fora,"R$ 12,46",Alimentacao,Mercado,OPEX,
770,28/09/2024,11.2024,Rafa,The Best Acai Comer Fora,"R$ 24,68",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
771,28/09/2024,11.2024,Rafa,Postos Catarina Gasolina,"R$ 50,83",Transporte,Gasolina,OPEX,
772,28/09/2024,01.2025,Rafa,Munizautocenter - 3/4 Carro,"R$ 249,00",Transporte,Manutencao_Reparos,OPEX,
773,28/09/2024,11.2024,Rafa,Supermercado Rosileni Mercado,"R$ 29,47",Alimentacao,Mercado,OPEX,
774,28/09/2024,11.2024,Rafa,Supermercado Rosileni Mercado,"R$ 9,05",Alimentacao,Mercado,OPEX,
775,29/09/2024,11.2024,Rafa,Amazonprimebr Amazon,"R$ 19,90",Lazer,Assinaturas,NAO_ESSENCIAL,
776,29/09/2024,11.2024,Rafa,Postinho Br Gasolina,"R$ 40,80",Transporte,Gasolina,OPEX,
777,29/09/2024,11.2024,Rafa,Wc Postos Ltda Gasolina,"R$ 122,79",Transporte,Gasolina,OPEX,
778,29/09/2024,11.2024,Rafa,Tocadopaopadariae Mercado,"R$ 21,00",Alimentacao,Mercado,OPEX,
779,02/10/2024,11.2024,Thais,Panvel Farmacia Farmacia,"R$ 9,18",Saude,Farmácia,BEM_ESTAR,
780,02/10/2024,11.2024,Thais,Iof Compra Internaciona,"R$ 16,39",Lazer,Viagem_EURO_2024,NAO_ESSENCIAL,
781,02/10/2024,12.2024,Rafa,adidas - 2/2 Roupa,"R$ 68,49",Vestuario,Calcados,OPEX,
782,02/10/2024,11.2024,Rafa,Tamaviautopecas Filtro Carro,"R$ 70,00",Transporte,Manutencao_Reparos,OPEX,
783,04/10/2024,12.2024,Rafa,Cea Cnp 316 Ecpc - 2/2 Roupa,"R$ 89,98",Vestuario,Roupas,OPEX,
784,05/10/2024,12.2024,Rafa,Panvel Farmacias - 2/2 Farmacia,"R$ 167,60",Saude,Farmácia,BEM_ESTAR,
785,06/10/2024,11.2024,Rafa,Posto 44 Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
786,06/10/2024,11.2024,Rafa,Posto Betrin Gasolina,"R$ 53,00",Transporte,Gasolina,OPEX,
787,06/10/2024,11.2024,Rafa,Restaurante E Lancheri Gasolina,"R$ 7,50",Transporte,Gasolina,OPEX,
788,07/10/2024,10.2024,Thais,boleto AP1 22/36,"R$ 623,59",Investimento,AP315,INVESTIMENTO,
789,07/10/2024,11.2024,Rafa,boleto AP1 22/36,"R$ 623,59",Investimento,AP315,INVESTIMENTO,
790,07/10/2024,10.2024,Thais,boleto AP2 22/36,"R$ 440,32",Investimento,AP315,INVESTIMENTO,
791,07/10/2024,11.2024,Rafa,boleto AP2 22/36,"R$ 440,32",Investimento,AP315,INVESTIMENTO,
792,07/10/2024,10.2024,Thais,boleto AP3 22/36,"R$ 280,79",Investimento,AP315,INVESTIMENTO,
793,07/10/2024,11.2024,Rafa,boleto AP3 22/36,"R$ 280,79",Investimento,AP315,INVESTIMENTO,
794,08/10/2024,11.2024,Thais,Farmacia Da -ct Farmacia,"R$ 22,90",Saude,Farmácia,BEM_ESTAR,
795,08/10/2024,11.2024,Rafa,Recantogastrobar Comer Fora,"R$ 20,00",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
796,09/10/2024,11.2024,Thais,Recanto Industria De P Comer Fora,"R$ 32,82",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
797,09/10/2024,11.2024,Thais,Recanto Industria De P Comer Fora,"R$ 22,80",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
798,11/10/2024,11.2024,Thais,Recanto Indu-ct A De P Comer Fora,"R$ 6,00",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
799,12/10/2024,11.2024,Rafa,Mercado Do Xuxo Mercado,"R$ 56,38",Alimentacao,Mercado,OPEX,
800,13/10/2024,11.2024,Rafa,Auto Posto Navegantes Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
801,13/10/2024,11.2024,Thais,Pingo Conveniencia Gasolina,"R$ 8,00",Transporte,Gasolina,OPEX,
802,13/10/2024,11.2024,Rafa,Posto Do Pingo Gasolina,"R$ 50,02",Transporte,Gasolina,OPEX,
803,14/10/2024,11.2024,Rafa,Auto Posto Caseiros Lt Gasolina,"R$ 120,00",Transporte,Gasolina,OPEX,
804,14/10/2024,11.2024,Thais,Posto Mime Fl62 Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
805,16/10/2024,11.2024,Rafa,Dinamics Materiais El Ferragem,"R$ 40,00",Moradia,Moveis_Eletros,CAPEX,
806,16/10/2024,11.2024,Thais,Quase Tudo,"R$ 28,00",Moradia,Moveis_Eletros,CAPEX,
807,17/10/2024,11.2024,Rafa,Komprao Koch Atacadist Mercado,"R$ 36,47",Alimentacao,Mercado,OPEX,
808,18/10/2024,11.2024,Thais,Shopee *toysshopp Rodo,"R$ 19,89",Moradia,Moveis_Eletros,CAPEX,
809,20/10/2024,11.2024,Rafa,Mp *dalcero Padaria,"R$ 30,94",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
810,20/10/2024,11.2024,Rafa,Ticketmais Estacionamento,"R$ 15,00",Transporte,Estacionamento,OPEX,
811,21/10/2024,11.2024,Thais,Shopee*shopee Pupilacr Insenso,"R$ 25,60",Moradia,Moveis_Eletros,CAPEX,
812,21/10/2024,11.2024,Rafa,Conectcar Pedagio,"R$ 80,00",Transporte,Pedagio,OPEX,
813,22/10/2024,11.2024,Rafa,Amazon Br vaso cheiroso,"R$ 94,90",Moradia,Moveis_Eletros,CAPEX,
814,22/10/2024,11.2024,Rafa,Maroma Express Gravata Comer Fora,"R$ 6,00",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
815,22/10/2024,11.2024,Rafa,Embalagemns Gravata Mercado,"R$ 35,90",Moradia,Manutencao_Reparos,OPEX,
816,23/10/2024,11.2024,Rafa,Compensados Fernandes - 1/2 Ferragem,"R$ 207,80",Moradia,Moveis_Eletros,CAPEX,
817,23/10/2024,12.2024,Rafa,Compensados Fernandes - 2/2 Casa Nova,"R$ 207,80",Moradia,Moveis_Eletros,CAPEX,
818,23/10/2024,11.2024,Thais,Latam Pasagem Aerea,"R$ 31,44",Lazer,Viagem_EURO_2024,NAO_ESSENCIAL,
819,23/10/2024,11.2024,Thais,Latam Pasagem Aerea,"R$ 31,44",Lazer,Viagem_EURO_2024,NAO_ESSENCIAL,
820,23/10/2024,11.2024,Rafa,Posto Dubai Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
821,23/10/2024,11.2024,Rafa,Komprao Koch Atacadist Mercado,"R$ 20,97",Alimentacao,Mercado,OPEX,
822,23/10/2024,11.2024,Rafa,Mp *aromanatural Velas,"R$ 39,00",Alimentacao,Mercado,OPEX,
823,24/10/2024,11.2024,Rafa,Internet,"R$ 119,00",Moradia,Internet,OPEX,
824,25/10/2024,12.2024,Rafa,Amazon Br Ventilador Casa Nova,"R$ 219,90",Moradia,Moveis_Eletros,CAPEX,
825,25/10/2024,11.2024,Rafa,Compras Argentina Celso,"R$ 108,00",Lazer,Viagens,NAO_ESSENCIAL,
826,25/10/2024,12.2024,Rafa,Presidente Com. P A F Ferragem,"R$ 31,80",Moradia,Manutencao_Reparos,OPEX,
827,25/10/2024,12.2024,Rafa,Komprao Koch Atacadist Mercado,"R$ 14,95",Alimentacao,Mercado,OPEX,
828,26/10/2024,11.2024,Rafa,Compras Argentina Franco,"R$ 148,00",Alimentacao,Viagens,NAO_ESSENCIAL,
829,27/10/2024,11.2024,Rafa,Mario Marcenaria,"R$ 60,00",Moradia,Moveis_Eletros,CAPEX,
830,27/10/2024,12.2024,Rafa,Komprao Koch Atacadist Mercado,"R$ 50,35",Alimentacao,Mercado,OPEX,
831,28/10/2024,12.2024,Rafa,Adefarma Drogaria Farmacia,"R$ 7,60",Saude,Remedio,BEM_ESTAR,
832,28/10/2024,12.2024,Rafa,Mercadolivre*stefani CapaTablet Casa Nova,"R$ 44,79",Moradia,Moveis_Eletros,CAPEX,
833,28/10/2024,11.2024,Thais,Shopee *varalprati02/02 Casa Nova,"R$ 25,38",Moradia,Moveis_Eletros,CAPEX,
834,28/10/2024,12.2024,Rafa,Havan Itapema Tia Ana Presente,"R$ 59,98",Pessoal,Presentes,NAO_ESSENCIAL,
835,29/10/2024,12.2024,Thais,Amazonprimebr,"R$ 19,90",Lazer,Assinaturas,NAO_ESSENCIAL,
836,29/10/2024,12.2024,Rafa,Embalagemns Gravata Mercado,"R$ 1,50",Moradia,Manutencao_Reparos,OPEX,
837,29/10/2024,12.2024,Rafa,Emporio Natural Mercado,"R$ 10,92",Alimentacao,Mercado,OPEX,
838,29/10/2024,12.2024,Rafa,Emporio Natural Mercado,"R$ 16,90",Alimentacao,Mercado,OPEX,
839,29/10/2024,12.2024,Rafa,Komprao Koch Atacadist Mercado,"R$ 74,70",Alimentacao,Mercado,OPEX,
840,29/10/2024,12.2024,Rafa,Rede Top Navegantes Gr Mercado,"R$ 11,19",Alimentacao,Mercado,OPEX,
841,30/10/2024,12.2024,Rafa,Hub*magazineluiza Cesto Casa Nova,"R$ 54,90",Moradia,Moveis_Eletros,CAPEX,
842,30/10/2024,12.2024,Rafa,Magazineluiza Cesto Casa Nova,"R$ 54,90",Moradia,Moveis_Eletros,CAPEX,
843,30/10/2024,12.2024,Thais,Conta Agua casa navegantes,"R$ 47,89",Moradia,Agua,OPEX,
844,31/10/2024,12.2024,Rafa,Dinamics Materiais El Ferragem,"R$ 51,00",Moradia,Moveis_Eletros,CAPEX,
845,31/10/2024,12.2024,Rafa,Shopee *clientelar,"R$ 22,89",Moradia,Moveis_Eletros,CAPEX,
846,31/10/2024,12.2024,Thais,boleto AP1,"R$ 630,52",Investimento,AP315,INVESTIMENTO,
847,31/10/2024,12.2024,Rafa,Posto Navel Iii Gasolina,"R$ 50,80",Transporte,Gasolina,OPEX,
848,31/10/2024,12.2024,Rafa,Posto Navel Iii Gasolina,"R$ 11,98",Transporte,Gasolina,OPEX,
849,31/10/2024,12.2024,Rafa,Komprao Koch Atacadist Mercado,"R$ 41,79",Alimentacao,Mercado,OPEX,
850,01/11/2024,12.2024,Thais,boleto AP2,"R$ 445,21",Investimento,AP315,INVESTIMENTO,
851,01/11/2024,12.2024,Rafa,Google *gsuite_forma-s,"R$ 492,00",Pessoal,outros,NAO_ESSENCIAL,
852,01/11/2024,12.2024,Rafa,Conta Vivo Internet,"R$ 119,99",Moradia,Internet,OPEX,
853,01/11/2024,12.2024,Rafa,Munizautocenter - 2/4 Carro,"R$ 249,00",Transporte,Manutencao_Reparos,OPEX,
854,02/11/2024,12.2024,Thais,boleto AP3,"R$ 283,91",Investimento,AP315,INVESTIMENTO,
855,02/11/2024,12.2024,Rafa,Iof Compra Internaciona,"R$ 21,55",Lazer,Viagem_EURO_2024,NAO_ESSENCIAL,
856,03/11/2024,12.2024,Rafa,Posto Fl 33 Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
857,05/11/2024,12.2024,Rafa,Dinamics Materiais El Ferragem,"R$ 13,30",Moradia,Moveis_Eletros,CAPEX,
858,05/11/2024,12.2024,Rafa,Presidente Com. P A F Ferragem,"R$ 7,60",Moradia,Manutencao_Reparos,OPEX,
859,07/11/2024,12.2024,Rafa,Mp *losbarberos Saude,"R$ 75,00",Saude,Cabelo_Estetica,BEM_ESTAR,
860,07/11/2024,12.2024,Rafa,Mp *dalcero Comer Fora,"R$ 9,50",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
861,07/11/2024,12.2024,Rafa,Portodosgraos Mercado,"R$ 20,86",Alimentacao,Mercado,OPEX,
862,08/11/2024,01.2025,Rafa,Mercadolivre*voaduacom - 2/2 Presente Maria,"R$ 48,70",Pessoal,Presentes,NAO_ESSENCIAL,
863,08/11/2024,12.2024,Rafa,Mercadolivre*voaduacom - Potes Casa Nova,"R$ 48,71",Pessoal,Presentes,NAO_ESSENCIAL,
864,08/11/2024,12.2024,Rafa,Posto Navel Iii Gasolina,"R$ 50,00",Transporte,Gasolina,OPEX,
865,09/11/2024,12.2024,Rafa,Grab And Go Ato Bog In,"R$ 0,60",Alimentacao,Viagem_EURO_2024,NAO_ESSENCIAL,
866,09/11/2024,12.2024,Rafa,Grab And Go Ato Bog In,"R$ 13,65",Alimentacao,Viagem_EURO_2024,NAO_ESSENCIAL,
867,21/11/2024,12.2024,Rafa,"Duman Aintree - US$ 38,50 Comer Fora","R$ 294,43",Alimentacao,Viagem_EURO_2024,NAO_ESSENCIAL,
868,21/11/2024,12.2024,Rafa,Duman Aintree Comer Fora,"R$ 12,90",Alimentacao,Viagem_EURO_2024,NAO_ESSENCIAL,
869,21/11/2024,12.2024,Rafa,Conta Vivo Internet,"R$ 122,77",Moradia,Internet,OPEX,
870,22/11/2024,12.2024,Rafa,"Paypal *wallapop Walla 66 - US$ 99,66 Garmin","R$ 597,08",Pessoal,outros,NAO_ESSENCIAL,
871,22/11/2024,12.2024,Rafa,Paypal *wallapop Walla 66 Garmin,"R$ 26,15",Pessoal,outros,NAO_ESSENCIAL,
872,25/11/2024,01.2025,Rafa,Normal Barcelon,"R$ 2,43",Lazer,Viagem_EURO_2024,NAO_ESSENCIAL,
873,25/11/2024,01.2025,Rafa,"Normal Barcelon - US$ 8,70","R$ 55,43",Lazer,Viagem_EURO_2024,NAO_ESSENCIAL,
874,28/11/2024,01.2025,Rafa,Avianca Inte4s8edt/245 - 1/4 Pasagem Aerea Mala,"R$ 117,04",Lazer,Viagem_EURO_2024,NAO_ESSENCIAL,
875,28/11/2024,04.2025,Rafa,Avianca Inte4s8edt/245 - 4/4 Voo,"R$ 117,04",Lazer,Viagem_EURO_2024,NAO_ESSENCIAL,
876,29/11/2024,01.2025,Rafa,Amazonprimebr,"R$ 19,90",Lazer,Assinaturas,NAO_ESSENCIAL,
877,03/12/2024,01.2025,Rafa,Cantinho Do Sabor Deli,"R$ 29,00",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
878,04/12/2024,01.2025,Rafa,Shopee *clarimax,"R$ 34,71",Moradia,Moveis_Eletros,CAPEX,
879,04/12/2024,01.2025,Rafa,Meganave PC,"R$ 180,00",Pessoal,outros,NAO_ESSENCIAL,
880,04/12/2024,01.2025,Rafa,"Paypal *alipay Eur 35 - US$ 1,28 Fone","R$ 8,00",Pessoal,outros,NAO_ESSENCIAL,
881,04/12/2024,01.2025,Rafa,Paypal *alipay Eur 35 Fone,"R$ 0,35",Pessoal,outros,NAO_ESSENCIAL,
882,04/12/2024,01.2025,Rafa,"Paypal *temu 30 - US$ 11,39 Fone","R$ 71,21",Pessoal,outros,NAO_ESSENCIAL,
883,04/12/2024,01.2025,Rafa,Paypal *temu 30 Fone,"R$ 3,12",Pessoal,outros,NAO_ESSENCIAL,
884,04/12/2024,01.2025,Rafa,Shopee *space,"R$ 19,80",Moradia,Manutencao_Reparos,OPEX,
885,06/12/2024,01.2025,Rafa,Dl*google Google,"R$ 7,99",Pessoal,Assinaturas,NAO_ESSENCIAL,
886,07/12/2024,01.2025,Rafa,boleto AP1,"R$ 633,72",Investimento,AP315,INVESTIMENTO,
887,07/12/2024,01.2025,Rafa,Prensadaodorafinh Xis na Maria,"R$ 179,00",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
888,08/12/2024,01.2025,Rafa,boleto AP2,"R$ 285,35",Investimento,AP315,INVESTIMENTO,
889,09/12/2024,01.2025,Rafa,Seu Mario Marcineiro Porta Armario,"R$ 145,00",Moradia,Moveis_Eletros,CAPEX,
890,09/12/2024,01.2025,Rafa,boleto AP3,"R$ 447,47",Investimento,AP315,INVESTIMENTO,
891,09/12/2024,01.2025,Rafa,"Paypal *alipay Eur 35 - US$ 5,21 Fone","R$ 32,35",Pessoal,outros,NAO_ESSENCIAL,
892,09/12/2024,01.2025,Rafa,Paypal *alipay Eur 35 Fone,"R$ 1,42",Pessoal,outros,NAO_ESSENCIAL,
893,09/12/2024,01.2025,Rafa,Emporio Natural Mercado,"R$ 60,69",Alimentacao,Mercado,OPEX,
894,10/12/2024,01.2025,Thais,Ponto F*ponto Frio07/08 Maquina de lavar,"R$ 444,79",Moradia,Moveis_Eletros,CAPEX,
895,10/12/2024,01.2025,Rafa,Aluguel,"R$ 1.672,25",Moradia,Aluguel,OPEX,
896,11/12/2024,01.2025,Rafa,IPVA Carro,"R$ 939,00",Transporte,IPVA/Seguro,OPEX,
897,11/12/2024,01.2025,Rafa,Celesc Luz mes 12,"R$ 168,07",Moradia,Luz,OPEX,
898,12/12/2024,01.2025,Rafa,Agua,"R$ 50,21",Moradia,Agua,OPEX,
899,12/12/2024,01.2025,Rafa,Celesc Luz mes 01,"R$ 93,83",Moradia,Luz,OPEX,
900,12/12/2024,01.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 160,72",Alimentacao,Mercado,OPEX,
901,13/12/2024,01.2025,Rafa,Mp *losbarberos Barbearia,"R$ 75,00",Saude,Cabelo_Estetica,BEM_ESTAR,
902,14/12/2024,01.2025,Rafa,Posto Navel Iii Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
903,15/12/2024,01.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 117,23",Alimentacao,Mercado,OPEX,
904,17/12/2024,01.2025,Rafa,Pix seu Cesar Nunes Colchao Casal,"R$ 400,00",Moradia,Moveis_Eletros,CAPEX,
905,18/12/2024,01.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 156,38",Alimentacao,Mercado,OPEX,
906,19/12/2024,01.2025,Rafa,Shopee *casadameiling,"R$ 89,90",Moradia,Moveis_Eletros,CAPEX,
907,19/12/2024,01.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 54,81",Alimentacao,Mercado,OPEX,
908,19/12/2024,01.2025,Rafa,Supermercado Rosileni,"R$ 19,99",Alimentacao,Mercado,OPEX,
909,19/12/2024,01.2025,Rafa,Agropecuaria Mercado,"R$ 25,00",Pet,Pet,OPEX,
910,20/12/2024,01.2025,Rafa,Agropecuaria Sao Joao Mercado,"R$ 6,60",Pet,Pet,OPEX,
911,20/12/2024,01.2025,Rafa,Marisa Com Br - 1/2,"R$ 51,99",Vestuario,Roupas,OPEX,
912,21/12/2024,01.2025,Rafa,Bluhaus Comer Fora,"R$ 12,00",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
913,21/12/2024,01.2025,Rafa,Posto Tio Gusta Comer Fora,"R$ 69,40",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
914,21/12/2024,01.2025,Rafa,Conta Vivo Internet,"R$ 119,99",Moradia,Internet,OPEX,
915,21/12/2024,01.2025,Rafa,Supermercado Rosileni Mercado,"R$ 8,95",Alimentacao,Mercado,OPEX,
916,23/12/2024,01.2025,Rafa,Santa Rosa Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
917,23/12/2024,01.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 156,28",Alimentacao,Mercado,OPEX,
918,23/12/2024,01.2025,Rafa,Marcosjose Mercado,"R$ 5,00",Alimentacao,Mercado,OPEX,
919,23/12/2024,01.2025,Rafa,Rede Top Navegantes Gr Mercado,"R$ 6,94",Alimentacao,Mercado,OPEX,
920,24/12/2024,01.2025,Rafa,Panvel Farmacias,"R$ 33,97",Saude,Farmácia,BEM_ESTAR,
921,24/12/2024,01.2025,Rafa,Rede Fifo Viviane Schn Mercado,"R$ 6,48",Alimentacao,Mercado,OPEX,
922,24/12/2024,01.2025,Rafa,Valeria Cirene Cosmeti,"R$ 38,75",Vestuario,Roupas,OPEX,
923,24/01/2025,03.2025,Rafa,"Avianca Inte4s8edt/245 - Parc. (3/4)
  Sex. 24 jan. 2025 voo","R$ 117,04",Lazer,Viagem_EURO_2024,NAO_ESSENCIAL,
924,24/01/2025,03.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 67,71",Alimentacao,Mercado,OPEX,
925,25/01/2025,03.2025,Rafa,"Mercadolivre*Supremaut
  Sab. 25 jan. 2025 Ventilador","R$ 36,90",Moradia,Moveis_Eletros,CAPEX,
926,25/01/2025,03.2025,Rafa,Bareeventossistem Estacionamento,"R$ 50,00",Transporte,Estacionamento,OPEX,
