Competencia;Data;nome;descricao;Responsavel;Valor
01/05/2025;29/03/2025;Amazonprimebr;amazon prime;Rafa;554,36
01/05/2025;28/03/2025;Paulinho Acougue E Con;Aniversario;Rafa;1709,73
01/05/2025;29/03/2025;Vitorventura;Aniversario;Rafa;194,95
01/05/2025;02/04/2025;boleto AP1;AP;Rafa;2128,76
01/05/2025;02/04/2025;boleto AP2;AP;Rafa;1240,39
01/05/2025;02/04/2025;boleto AP3;AP;Rafa;1204,06
01/05/2025;03/04/2025;Mercadolivre*glashop;Balança;Rafa;1483,06
01/05/2025;28/03/2025;Mat. Con Gravata;Casa;Rafa;2062,58
01/05/2025;11/04/2025;Cnd - Ck Estacionament;Estacionamento;Rafa;872,78
01/05/2025;10/04/2025;Farmacia Sao Joao;Farmacia;Rafa;1696,65
01/05/2025;11/04/2025;Farmacenter;Farmacia;Rafa;1416,5
01/05/2025;06/04/2025;Drogaria Matheus Caike;Farmacia;Rafa;671,24
01/05/2025;09/04/2025;Raia 4628;Farmacia;Rafa;2197,18
01/05/2025;18/04/2025;Panvel Farmacias;Farmacia;Rafa;1994,58
01/05/2025;02/04/2025;Amazon Br;Farmacia;Rafa;1647,84
01/05/2025;12/04/2025;Paulinho Acougue E Con;Frango na Ana e Isaque;Rafa;2127,2
01/05/2025;25/03/2025;Auto Posto Parque;Gasolina;Rafa;2168,9
01/05/2025;01/04/2025;Posto Navel Iii;Gasolina;Rafa;1772,37
01/05/2025;09/04/2025;Posto Navel Iii;Gasolina;Rafa;2093,35
01/05/2025;21/04/2025;Autopostoibiza;Gasolina;Rafa;1745,19
01/05/2025;12/04/2025;Posto Z 14 Ltda;Gasolina;Rafa;1701,95
01/05/2025;21/04/2025;Conta Vivo;Internet;Rafa;1548,44
01/05/2025;02/04/2025;Amazon Br;Limpeza;Rafa;1883,03
01/05/2025;26/03/2025;Ec*melimais;melimais;Rafa;400,72
01/05/2025;25/03/2025;Komprao Koch Atacadist;Mercado;Rafa;2202,77
01/05/2025;26/03/2025;Komprao Koch Atacadist;Mercado;Rafa;2180,25
01/05/2025;27/03/2025;Emporio Natural;Mercado;Rafa;77,97
01/05/2025;27/03/2025;Rede Top Navegantes Gr;Mercado;Rafa;2065,41
01/05/2025;28/03/2025;Panificadorae;Mercado;Rafa;326,53
01/05/2025;28/03/2025;Komprao Koch Atacadist;Mercado;Rafa;841,12
01/05/2025;04/04/2025;Komprao Koch Atacadist;Mercado;Rafa;1860,05
01/05/2025;06/04/2025;Agropecuaria;Mercado;Rafa;406,1
01/05/2025;06/04/2025;Alex Sandro;Mercado;Rafa;2045,83
01/05/2025;09/04/2025;Boava Mercado E Conven;Mercado;Rafa;2081,17
01/05/2025;14/04/2025;Komprao Koch Atacadist;Mercado;Rafa;1271,13
01/05/2025;15/04/2025;Rede Top Navegantes Gr;Mercado;Rafa;20,93
01/05/2025;16/04/2025;Komprao Koch Atacadist;Mercado;Rafa;721,16
01/05/2025;17/04/2025;Komprao Koch Atacadist;Mercado;Rafa;1544,23
01/05/2025;19/04/2025;Komprao Koch Atacadist;Mercado;Rafa;2453,06
01/05/2025;20/04/2025;Supermercado Guarimar;Mercado;Rafa;1581,37
01/05/2025;21/04/2025;Supermercado Rosileni;Mercado;Rafa;653,21
01/05/2025;21/04/2025;Atacadao 168 As;Mercado;Rafa;1586,84
01/05/2025;21/04/2025;Komprao Koch Atacadist;Mercado;Rafa;1352,26
01/05/2025;22/04/2025;Komprao Koch Atacadist;Mercado;Rafa;1950,71
01/05/2025;23/04/2025;Supermercado Rosileni;Mercado;Rafa;271,92
01/05/2025;23/04/2025;Komprao Koch Atacadist;Mercado;Rafa;1903,76
01/05/2025;25/03/2025;Komprao Koch Atacadist;Mercado;Rafa;1355,46
01/05/2025;29/03/2025;Komprao Koch Atacadist;Mercado;Rafa;2407,67
01/05/2025;06/04/2025;Rede Top Navegantes Gr;Mercado;Rafa;857,97
01/05/2025;06/04/2025;Komprao Koch Atacadist;Mercado;Rafa;1583,39
01/05/2025;07/04/2025;Komprao Koch Atacadist;Mercado;Rafa;2330,41
01/05/2025;07/04/2025;Supermercado Rosileni;Mercado;Rafa;260,76
01/05/2025;09/04/2025;Komprao Koch Atacadist;Mercado;Rafa;2343,39
01/05/2025;14/04/2025;Komprao Koch Atacadist;Mercado;Rafa;1721,27
01/05/2025;15/04/2025;Supermercado Rosileni;Mercado;Rafa;174,25
01/05/2025;05/04/2025;Amazonmktplc*casadonac;Pillow;Rafa;755,9
01/05/2025;05/04/2025;Uber Uber *trip Help.u;Uber;Rafa;1771,89
01/05/2025;06/04/2025;Aluguel;;Rafa;173,04
01/05/2025;07/04/2025;Luz;;Rafa;1457,52
01/05/2025;08/04/2025;Agua;;Rafa;867,98
01/05/2025;08/04/2025;Expressocolonial;;Rafa;1554,18
01/05/2025;22/04/2025;Brasileirisse;;Rafa;119,13
01/05/2025;06/04/2025;Comercial Fronza Ltda;;Rafa;2179,48
01/05/2025;11/04/2025;Famastore;;Rafa;2433,85
01/06/2025;10/05/2025;Amazon Music;Amazon;Rafa;2422,35
01/06/2025;02/06/2025;boleto AP1;AP;Rafa;1875,38
01/06/2025;03/06/2025;boleto AP2;AP;Rafa;329,57
01/06/2025;04/06/2025;boleto AP3;AP;Rafa;1896,87
01/06/2025;01/05/2025;Fmmeletronicos;Bone do Asaf;Rafa;66,34
01/06/2025;10/05/2025;Mercadolivre*useebrasi;Calcinha;Rafa;60,2
01/06/2025;27/04/2025;Mercadolivre*rcimpisrt;Chinelo;Rafa;812,41
01/06/2025;02/05/2025;Havan Itapema;Coberta;Rafa;1224,16
01/06/2025;11/05/2025;Cappta *gs Pizzaria E;Comer Fora;Rafa;1927,17
01/06/2025;27/04/2025;Drogaria Matheus Caike;Farmacia;Rafa;1709,82
01/06/2025;13/05/2025;Panvelfilial757;Farmacia;Rafa;1117,53
01/06/2025;27/04/2025;Autopostoibiza;Gasolina;Rafa;687,7
01/06/2025;04/05/2025;Autopostoibiza;Gasolina;Rafa;2492,83
01/06/2025;17/05/2025;Posto Salseiros Ltda;Gasolina;Rafa;1068,32
01/06/2025;21/05/2025;Conta Vivo;Internet;Rafa;1131,21
01/06/2025;25/04/2025;Bistek Supermercados;Mercado;Rafa;413,24
01/06/2025;25/04/2025;Komprao Koch Atacadist;Mercado;Rafa;1988,05
01/06/2025;27/04/2025;Komprao Koch Atacadist;Mercado;Rafa;1735,74
01/06/2025;27/04/2025;Komprao Koch Atacadist;Mercado;Rafa;555,82
01/06/2025;28/04/2025;Komprao Koch Atacadist;Mercado;Rafa;210,54
01/06/2025;30/04/2025;Supermercado Rosileni;Mercado;Rafa;1702,85
01/06/2025;07/05/2025;Rede Top Navegantes Gr;Mercado;Rafa;1638,01
01/06/2025;09/05/2025;Komprao Koch Atacadist;Mercado;Rafa;686,78
01/06/2025;10/05/2025;Emporio Natural;Mercado;Rafa;2377,4
01/06/2025;16/05/2025;Paulinho Acougue E Con;Mercado;Rafa;381,89
01/06/2025;23/05/2025;Komprao Koch Atacadist;Mercado;Rafa;1083,68
01/06/2025;23/05/2025;Komprao Koch Atacadist;Mercado;Rafa;2359,32
01/06/2025;24/05/2025;Komprao Koch Atacadist;Mercado;Rafa;1052,22
01/06/2025;20/05/2025;Komprao Koch Atacadist;Mercado;Rafa;1598,12
01/06/2025;22/05/2025;Komprao Koch Atacadist;Mercado;Rafa;997,0
01/06/2025;10/05/2025;Edz ;OConcilio;Rafa;689,17
01/06/2025;23/05/2025;Mundo Dos Pasteis;Pizza das Guria;Rafa;2460,02
01/06/2025;29/04/2025;Amazonprimebr;Prime;Rafa;1026,29
01/06/2025;02/05/2025;Uber Uber *trip Help.u;Uber;Rafa;2235,78
01/06/2025;10/05/2025;Mercadolivre*medpadua;Whey;Rafa;578,74
01/06/2025;11/05/2025;Aluguel;;Rafa;536,7
01/06/2025;12/05/2025;Luz;;Rafa;82,68
01/06/2025;13/05/2025;Agua;;Rafa;1630,91
01/06/2025;06/05/2025;Comercial Fronza Ltda;;Rafa;924,47
01/06/2025;23/05/2025;Comercial Fronza Ltda;;Rafa;2161,57
01/06/2025;25/04/2025;Mp *melimais;;Rafa;1185,66
01/06/2025;24/05/2025;Amazon Br;;Rafa;2420,64
01/06/2025;25/05/2025;Avianca Inte4s8edt 10/10;Pasagem Aerea;Thais;467,89
01/06/2025;26/05/2025;Htm*posinpbe 12/12;Pós;Thais;2172,21
01/06/2025;27/05/2025;Juros Obra;;Thais;1942,61
01/07/2025;02/07/2025;boleto AP1;AP;Rafa;1928,45
01/07/2025;03/07/2025;boleto AP2;AP;Rafa;2112,73
01/07/2025;04/07/2025;boleto AP3;AP;Rafa;1903,75
01/07/2025;18/06/2025;Mercadolivre*sobmedida;bomba dagua;Rafa;1567,42
01/07/2025;31/05/2025;Shopee *beautyflash;Escovas;Rafa;332,46
01/07/2025;26/05/2025;Mais Popular Perfumari;Farmacia;Rafa;86,15
01/07/2025;31/05/2025;Drogaria Bradock Ltda;Farmacia;Rafa;2302,52
01/07/2025;19/06/2025;Farmacia Preco Popular;Farmacia;Rafa;1543,54
01/07/2025;07/06/2025;Tic Posto Ltda;Gasolina;Rafa;1992,36
01/07/2025;16/06/2025;Autopostoibiza;Gasolina;Rafa;1206,4
01/07/2025;21/06/2025;Conta Vivo;Internet;Rafa;297,68
01/07/2025;24/06/2025;Mp*melimais;melimais;Rafa;317,34
01/07/2025;27/05/2025;Komprao Koch Atacadist;Mercado;Rafa;1715,49
01/07/2025;01/06/2025;Preceiro Sao Domingos;Mercado;Rafa;1078,61
01/07/2025;12/06/2025;Paulinho Acougue E Con;Mercado;Rafa;505,31
01/07/2025;13/06/2025;Komprao Koch Atacadist;Mercado;Rafa;1231,53
01/07/2025;14/06/2025;Komprao Koch Atacadist;Mercado;Rafa;165,2
01/07/2025;14/06/2025;Panificadora Ana Cla;Mercado;Rafa;1457,02
01/07/2025;14/06/2025;Komprao Koch Atacadist;Mercado;Rafa;676,14
01/07/2025;15/06/2025;Supermercado Sandi;Mercado;Rafa;1994,91
01/07/2025;17/06/2025;Supermercado Rosileni;Mercado;Rafa;779,35
01/07/2025;17/06/2025;Emporio Natural;Mercado;Rafa;1140,77
01/07/2025;18/06/2025;Komprao Koch Atacadist;Mercado;Rafa;33,99
01/07/2025;19/06/2025;Supermercado Rosileni;Mercado;Rafa;185,75
01/07/2025;20/06/2025;Komprao Koch Atacadist;Mercado;Rafa;984,27
01/07/2025;21/06/2025;Supermercado Sandi;Mercado;Rafa;1202,45
01/07/2025;23/06/2025;Komprao Koch Atacadist;Mercado;Rafa;1502,05
01/07/2025;24/06/2025;"Komprao Koch Atacadist
 RAFAEL LEAL | BLACK FINAL 6078";Mercado;Rafa;732,7
01/07/2025;07/06/2025;Shopee *tomorrowonline;Mop;Rafa;1738,98
01/07/2025;19/06/2025;Casadalegue;Roupa;Rafa;2151,01
01/07/2025;19/06/2025;Julemar Moda Intima - 1/2;Roupa;Rafa;1950,73
01/07/2025;23/06/2025;Mercadolivre*dsuzitaab;Vaso de planta;Rafa;103,85
01/07/2025;07/06/2025;Uber Uber *trip Help.u;;Rafa;1203,86
01/07/2025;14/06/2025;Juliacristina;;Rafa;266,8
01/07/2025;05/07/2025;Aluguel;;Rafa;608,9
01/07/2025;06/07/2025;Luz;;Rafa;2466,72
01/07/2025;07/07/2025;Agua;;Rafa;360,53
01/07/2025;08/07/2025;Juros Obra;;Thais;1249,73
01/08/2025;02/07/2025;boleto AP1  31/36;AP;Rafa;1547,3
01/08/2025;03/07/2025;boleto AP2   31/36;AP;Rafa;1757,65
01/08/2025;04/07/2025;boleto AP3   31/36;AP;Rafa;1401,32
01/08/2025;13/07/2025;Shopee Brazanimportad;bandeja forno ;Rafa;29,38
01/08/2025;21/07/2025;Mp *cavalheiros;Barbeiro;Rafa;819,52
01/08/2025;23/07/2025;Petzold Comercio De Bi - 1/2;biju;Rafa;1296,69
01/08/2025;22/07/2025;Ateliedearteadnan;Bomba chima;Rafa;224,23
01/08/2025;08/07/2025;Shopee Heva;Borax e Percabonato ;Rafa;879,81
01/08/2025;05/07/2025;Santa Pizza;Comer Fora;Rafa;87,84
01/08/2025;14/07/2025;The Best Acai;Comer Fora;Rafa;201,05
01/08/2025;19/07/2025;Onda Dura;Comer Fora;Rafa;995,32
01/08/2025;22/07/2025;Kikusco Lanches Ltda;Comer Fora;Rafa;336,13
01/08/2025;14/07/2025;The Best Acai;Comer Fora;Rafa;1421,01
01/08/2025;19/07/2025;Onda Dura;Comer Fora;Rafa;1725,22
01/08/2025;20/07/2025;Newport Comercial De;Comer Fora;Rafa;2002,46
01/08/2025;20/07/2025;Vale Rede De Postos;Comer Fora;Rafa;504,37
01/08/2025;28/06/2025;S2p*einscricaot - 1/4;Conferência ONDA DURA;Rafa;422,87
01/08/2025;15/07/2025;Mp *evacosmeticos;Cosmetico ;Rafa;265,9
01/08/2025;23/07/2025;Cnd - Ck Estacionament;Estacionamento;Rafa;1592,89
01/08/2025;23/07/2025;Condominio Do Conjunto;Estacionamento;Rafa;1767,66
01/08/2025;30/06/2025;Disk Agua E Gas Junior;Gás;Rafa;83,81
01/08/2025;27/06/2025;Autopostoibiza;Gasolina;Rafa;2340,85
01/08/2025;30/06/2025;Tic Posto Ltda;Gasolina;Rafa;134,67
01/08/2025;30/06/2025;Tic Posto Ltda;Gasolina;Rafa;1355,53
01/08/2025;07/07/2025;Posto Fl 52;Gasolina;Rafa;1774,11
01/08/2025;15/07/2025;Santa Rosa;Gasolina;Rafa;2178,07
01/08/2025;20/07/2025;Santa Rosa;Gasolina;Rafa;1786,65
01/08/2025;20/07/2025;Posto Rizzotto Kolina;Gasolina;Rafa;2005,31
01/08/2025;08/07/2025;Embalagensgravata;GP;Rafa;851,93
01/08/2025;21/07/2025;Conta Vivo;Internet;Rafa;2037,99
01/08/2025;25/06/2025;Komprao Koch Atacadist;Mercado;Rafa;204,89
01/08/2025;26/06/2025;Paulinho Acougue E Con;Mercado;Rafa;2237,57
01/08/2025;27/06/2025;Padaria E Confeitaria;Mercado;Rafa;1371,24
01/08/2025;27/06/2025;Cantinho Do Sabor Deli;Mercado;Rafa;2044,16
01/08/2025;28/06/2025;Komprao Koch Atacadist;Mercado;Rafa;1133,53
01/08/2025;28/06/2025;Komprao Koch Atacadist;Mercado;Rafa;1610,73
01/08/2025;29/06/2025;Supermercado Rosileni;Mercado;Rafa;1318,37
01/08/2025;07/07/2025;Merceariavictorio;Mercado;Rafa;1830,32
01/08/2025;13/07/2025;Komprao Koch Atacadist;Mercado;Rafa;208,67
01/08/2025;14/07/2025;Komprao Koch Atacadist;Mercado;Rafa;155,58
01/08/2025;14/07/2025;Supermercado Rosileni;Mercado;Rafa;621,52
01/08/2025;15/07/2025;Supermercado Rosileni;Mercado;Rafa;403,06
01/08/2025;16/07/2025;Komprao Koch Atacadist;Mercado;Rafa;2180,1
01/08/2025;16/07/2025;Paulinho Acougue E Con;Mercado;Rafa;551,94
01/08/2025;16/07/2025;Comercial Fronza Ltda;Mercado;Rafa;2439,78
01/08/2025;16/07/2025;Komprao Koch Atacadist;Mercado;Rafa;845,56
01/08/2025;18/07/2025;Komprao Koch Atacadist;Mercado;Rafa;459,38
01/08/2025;18/07/2025;Komprao Koch Atacadist;Mercado;Rafa;1975,3
01/08/2025;21/07/2025;Formenton Mathias Velh;Mercado;Rafa;1648,48
01/08/2025;22/07/2025;Gsgcasadecarnes;Mercado;Rafa;1248,0
01/08/2025;28/06/2025;Comercial Fronza Ltda;Mercado;Rafa;1390,63
01/08/2025;01/07/2025;Emporio Natural;Nuts;Rafa;1799,41
01/08/2025;22/07/2025;Casa Do Papel;Papelaria;Rafa;574,99
01/08/2025;18/07/2025;Embalagensgravata;Pastel ;Rafa;2490,85
01/08/2025;01/07/2025;Preco Hiper Gravata;Presente Maria Clara;Rafa;2437,11
01/08/2025;19/06/2025;Julemar Moda Intima - 2/2;Sutiã;Rafa;1627,56
01/08/2025;23/07/2025;Ataides Valter Horbach;Tabua de carne;Rafa;502,86
01/08/2025;01/07/2025;Marcosjose;Terra NPK;Rafa;1702,17
01/08/2025;04/07/2025;Tintarte;Tintas;Rafa;185,14
01/08/2025;25/06/2025;Listo *oficina Mecani;Troca de oleo;Rafa;81,48
01/08/2025;12/07/2025;Fundopa*fef Transporte;;Rafa;647,92
01/08/2025;05/07/2025;Aluguel;;Rafa;1159,24
01/08/2025;06/07/2025;Luz;;Rafa;2171,34
01/08/2025;07/07/2025;Juros Obra;;Thais;1819,29
01/08/2025;08/07/2025;Cota condominio ;;Thais;1858,05
01/09/2025;04/07/2025;boleto AP3   32/36;AP;Rafa;1066,61
01/09/2025;03/07/2025;boleto AP2   32/36;AP;Rafa;868,11
01/09/2025;02/07/2025;boleto AP1  32/36;AP;Rafa;930,74
01/09/2025;25/07/2025;Ferragem Rocha;chuveiro da mae;Rafa;2469,19
01/09/2025;28/06/2025;S2p*einscricaot - 2/4;Conferência ONDA DURA;Rafa;105,07
01/09/2025;18/08/2025;Farmacia Preco Popular;Farmacia;Rafa;2168,24
01/09/2025;12/08/2025;Farmacia Sao Joao;Farmacia;Rafa;1448,8
01/09/2025;09/08/2025;Raia2936;Farmacia;Rafa;1099,35
01/09/2025;09/08/2025;Farmacia Sao Joao;Farmacia;Rafa;1814,52
01/09/2025;25/07/2025;Panvel Farmacias;Farmacia;Rafa;1219,24
01/09/2025;22/08/2025;Posto Fachi;Gasolina;Rafa;2184,19
01/09/2025;16/08/2025;Metropolitano Comercio;Gasolina;Rafa;2252,25
01/09/2025;03/08/2025;Autopostoibiza;Gasolina;Rafa;1057,19
01/09/2025;27/07/2025;Sim Canoas Centro;Gasolina;Rafa;695,69
01/09/2025;27/07/2025;Angeloni Posto 63;Gasolina;Rafa;1482,91
01/09/2025;25/07/2025;Centro Automotivo Este;Gasolina;Rafa;2281,35
01/09/2025;21/08/2025;Conta Vivo;Internet;Rafa;530,6
01/09/2025;11/08/2025;Lojas Taqi;Jarra da mae;Rafa;1559,3
01/09/2025;23/08/2025;Mp*melimais;Meli mais;Rafa;1580,74
01/09/2025;24/07/2025;Mp*melimais;Melimais;Rafa;1834,12
01/09/2025;23/08/2025;Noemiadesouza;Mercado;Rafa;333,26
01/09/2025;22/08/2025;Padariaskinadopao;Mercado;Rafa;1790,98
01/09/2025;22/08/2025;Diegovasconcelos;Mercado;Rafa;2273,04
01/09/2025;18/08/2025;Borges Hortifruti Ltda;Mercado;Rafa;453,31
01/09/2025;18/08/2025;Padaria Sao Domingos;Mercado;Rafa;597,67
01/09/2025;17/08/2025;Auto Posto Brambila Lt;Mercado;Rafa;2428,63
01/09/2025;17/08/2025;Sim Laguna;Mercado;Rafa;456,54
01/09/2025;15/08/2025;Noemiadesouza;Mercado;Rafa;2136,69
01/09/2025;12/08/2025;Casa De Carnes Klunga;Mercado;Rafa;1233,23
01/09/2025;09/08/2025;Maxxi Hortifruti;Mercado;Rafa;621,84
01/09/2025;09/08/2025;Gsgcasadecarnes;Mercado;Rafa;2177,52
01/09/2025;09/08/2025;A F Comercio De Lanche;Mercado;Rafa;1116,04
01/09/2025;06/08/2025;Wc Postos Ltda;Mercado;Rafa;1289,47
01/09/2025;04/08/2025;Alex Sandro;Mercado;Rafa;901,29
01/09/2025;28/07/2025;Komprao Koch Atacadist;Mercado;Rafa;1484,41
01/09/2025;28/07/2025;Komprao Koch Atacadist;Mercado;Rafa;412,99
01/09/2025;27/07/2025;Comercial Fronza Ltda;Mercado;Rafa;980,75
01/09/2025;27/07/2025;Komprao Koch Atacadist;Mercado;Rafa;2423,68
01/09/2025;27/07/2025;Sim Laguna;Mercado;Rafa;649,04
01/09/2025;27/07/2025;Komprao Koch Atacadist;Mercado;Rafa;1643,56
01/09/2025;26/07/2025;Noemiadesouza;Mercado;Rafa;816,35
01/09/2025;25/07/2025;Unisuper Barcelos Ii;Mercado;Rafa;1934,82
01/09/2025;24/07/2025;Divina Tortaria;Mercado;Rafa;331,53
01/09/2025;23/08/2025;Amazonprimebr;Prime Video;Rafa;2424,7
01/09/2025;25/08/2025;Ferragem Interluz;Reforma AP;Rafa;1137,2
01/09/2025;24/08/2025;Ferragem Interluz;Reforma AP;Rafa;593,95
01/09/2025;23/08/2025;Ferragem Interluz;Reforma AP;Rafa;188,37
01/09/2025;22/08/2025;Gmad Canoas;Reforma AP;Rafa;428,55
01/09/2025;22/08/2025;Cassol Materiais De Co - 1/10;Reforma AP;Rafa;1301,84
01/09/2025;21/08/2025;Ferragem Meu Cantinho;Reforma AP;Rafa;845,82
01/09/2025;20/08/2025;Cassol Materiais De Co;Reforma AP;Rafa;2073,06
01/09/2025;20/08/2025;Mp *evelinvplena BOX;Reforma AP;Rafa;1080,06
01/09/2025;19/08/2025;Ferragem Interluz;Reforma AP;Rafa;625,54
01/09/2025;18/08/2025;Plaslimp Mathias;Reforma AP;Rafa;1544,78
01/09/2025;16/08/2025;Rocha Materiais;Reforma AP;Rafa;1768,41
01/09/2025;16/08/2025;Ferragem Meu Cantinho;Reforma AP;Rafa;421,77
01/09/2025;15/08/2025;Cassol Materiais De Co;Reforma AP;Rafa;423,21
01/09/2025;15/08/2025;Ledrscanoas - 1/2;Reforma AP;Rafa;96,5
01/09/2025;15/08/2025;Cassol Materiais De Co - 1/10;Reforma AP;Rafa;1842,32
01/09/2025;15/08/2025;MateriaisdeFachi;Reforma AP;Rafa;1661,19
01/09/2025;12/08/2025;Mercado*casadoacessor;Reforma AP;Rafa;1189,2
01/09/2025;08/08/2025;Mercadolivre*rlaesqefe;Reforma AP;Rafa;2111,21
01/09/2025;06/08/2025;Mercadolivre*7produtos - 1/9;Reforma AP;Rafa;2015,15
01/09/2025;06/08/2025;Ec *7produtos - 1/9;Reforma AP;Rafa;1465,46
01/09/2025;02/08/2025;Mp *fullapower - 1/5;Troca do Radiador;Rafa;2171,34
01/09/2025;25/08/2025;Uber Uber *trip Help.u;Uber;Rafa;518,57
01/09/2025;25/08/2025;Uber Uber *trip Help.u;Uber;Rafa;284,24
01/09/2025;21/08/2025;Uber Uber *trip Help.u;Uber;Rafa;678,03
01/09/2025;21/08/2025;Uber Uber *trip Help.u;Uber;Rafa;147,43
01/09/2025;21/08/2025;Uber Uber *trip Help.u;Uber;Rafa;1330,27
01/09/2025;21/08/2025;Uber Uber *trip Help.u;Uber;Rafa;2341,83
01/09/2025;20/08/2025;Uber Uber *trip Help.u;Uber;Rafa;103,16
01/09/2025;19/08/2025;Uber Uber *trip Help.u;Uber;Rafa;309,66
01/09/2025;19/08/2025;Uber Uber *trip Help.u;Uber;Rafa;1133,24
01/09/2025;22/08/2025;Pasquiersebastiao;;Rafa;2335,02
01/09/2025;20/08/2025;Armazem Brasil Ltda;;Rafa;793,81
01/09/2025;16/08/2025;Vanessadossantosv;;Rafa;1270,55
01/09/2025;23/07/2025;Petzold Comercio De Bi - 2/2;;Rafa;108,72
01/09/2025;06/07/2025;Luz;;Rafa;375,12
01/09/2025;05/07/2025;Aluguel;;Rafa;2466,64
01/09/2025;06/07/2025;Cota condominio ;;Thais;2412,97
01/09/2025;07/07/2025;Parcela Financiamento ;;Thais;17,33
01/10/2025;21/09/2025;Gogood.com.br;Academia;Rafa;2379,77
01/10/2025;05/09/2025;Pix Igor ;Blablacar;Rafa;1599,6
01/10/2025;20/09/2025;Mercadolivre*sellneeds;Borrifador 1,5L;Rafa;2170,46
01/10/2025;06/09/2025;Prensadaodorafinh;Comer Fora;Rafa;1139,58
01/10/2025;13/09/2025;Mp *pibnavegantes;Comer Fora;Rafa;1291,41
01/10/2025;16/09/2025;Dubelato ltapema;Comer Fora;Rafa;1224,67
01/10/2025;24/09/2025;Vitor ( costela de casal);Comer fora;Rafa;1668,83
01/10/2025;10/09/2025;Casa dos sindicos;Condominio;Rafa;353,43
01/10/2025;28/06/2025;S2p*einscricaot - 3/4;Conferência ONDA DURA;Rafa;79,78
01/10/2025;05/09/2025;Farmacia Sao Joao;Farmacia;Rafa;773,29
01/10/2025;30/08/2025;Autopostoibiza;Gasolina;Rafa;1763,18
01/10/2025;01/09/2025;Tic Posto Ltda;Gasolina;Rafa;508,62
01/10/2025;04/09/2025;Wc Postos Ltda;Gasolina;Rafa;1685,21
01/10/2025;05/09/2025;Rede Farroupilha Gesta;Gasolina;Rafa;2424,93
01/10/2025;11/09/2025;Posto Atacadao Sapucai;Gasolina;Rafa;239,28
01/10/2025;12/09/2025;Gmad Canoas;Gasolina;Rafa;1683,14
01/10/2025;13/09/2025;Buffon 98;Gasolina;Rafa;1112,16
01/10/2025;21/09/2025;Posto Modesto;Gasolina;Rafa;2171,01
01/10/2025;21/09/2025;Conta Vivo;Internet;Rafa;446,99
01/10/2025;22/09/2025;Mp*melimais;Melimais;Rafa;1733,1
01/10/2025;10/05/2025;Edz - 5/5;Mercado;Rafa;2096,1
01/10/2025;26/08/2025;Noemiadesouza;Mercado;Rafa;2361,81
01/10/2025;28/08/2025;Preciero Sao Domingos;Mercado;Rafa;1709,7
01/10/2025;06/09/2025;Komprao Koch Atacadist;Mercado;Rafa;1245,45
01/10/2025;06/09/2025;Komprao Koch Atacadist;Mercado;Rafa;1546,53
01/10/2025;06/09/2025;Mio Doces Sao Joao;Mercado;Rafa;2172,92
01/10/2025;09/09/2025;Gsg Casa De Carnes;Mercado;Rafa;1428,67
01/10/2025;09/09/2025;Noemiadesouza;Mercado;Rafa;80,82
01/10/2025;10/09/2025;Casa De Carnes Klunga;Mercado;Rafa;2327,72
01/10/2025;10/09/2025;Julio Faria;Mercado;Rafa;1725,37
01/10/2025;11/09/2025;Atacadao 075 As;Mercado;Rafa;1692,9
01/10/2025;11/09/2025;Padaria Skina Do Pao;Mercado;Rafa;543,11
01/10/2025;12/09/2025;Armazem Brasil Ltda;Mercado;Rafa;1648,92
01/10/2025;12/09/2025;Supermercados Koch;Mercado;Rafa;987,69
01/10/2025;13/09/2025;Armazem Brasil Ltda;Mercado;Rafa;1629,83
01/10/2025;13/09/2025;Janetepachecogarl;Mercado;Rafa;270,95
01/10/2025;14/09/2025;Padaria E Confeitaria;Mercado;Rafa;1646,32
01/10/2025;16/09/2025;Supermercados Koch;Mercado;Rafa;2498,54
01/10/2025;17/09/2025;Komprao Koch Atacadist;Mercado;Rafa;125,29
01/10/2025;17/09/2025;Rede Top Gravata;Mercado;Rafa;2443,05
01/10/2025;18/09/2025;Komprao Koch Atacadist;Mercado;Rafa;1020,24
01/10/2025;18/09/2025;Hortifruti Direto Do C;Mercado;Rafa;2177,53
01/10/2025;19/09/2025;Komprao Koch Atacadist;Mercado;Rafa;1957,05
01/10/2025;20/09/2025;Komprao Koch Atacadist;Mercado;Rafa;1419,71
01/10/2025;20/09/2025;Padaria Fino Sabor 01;Mercado;Rafa;1847,43
01/10/2025;21/09/2025;Supermercados Koch;Mercado;Rafa;2196,9
01/10/2025;23/09/2025;Komprao Koch Atacadist;Mercado;Rafa;1013,33
01/10/2025;23/09/2025;Paulinho Acougue E Con;Mercado;Rafa;820,95
01/10/2025;23/09/2025;Supermercado Rosileni;Mercado;Rafa;1670,65
01/10/2025;22/09/2025;Komprao Koch Atacadist;Mercado;Rafa;2020,58
01/10/2025;16/09/2025;Mercado*mercadolivre;Placa e Processador;Rafa;1906,9
01/10/2025;13/09/2025;Ataides Valter Horbach;Presete Maria;Rafa;1995,55
01/10/2025;06/08/2025;Ec *7produtos - 2/9;Reforma AP;Rafa;1091,78
01/10/2025;06/08/2025;Mercadolivre*7produtos - 2/9;Reforma AP;Rafa;2045,5
01/10/2025;15/08/2025;Cassol Materiais De Co -2/10;Reforma AP;Rafa;304,92
01/10/2025;15/08/2025;Ledrscanoa5 - 2/2;Reforma AP;Rafa;1363,5
