id;data;competencia;responsavel;descricao;valor;categoria;subcategoria;tipo;observacao
777;29/09/2024;112.024;Rafa;Wc Postos Ltda Gasolina;576,98;Transporte;Gasolina;OPEX;
778;29/09/2024;112.024;Rafa;Tocadopaopadariae Mercado;1807,02;Alimentacao;Mercado;OPEX;
779;02/10/2024;112.024;Thais;Panvel Farmacia Farmacia;1801,49;Saude;Farmácia;BEM_ESTAR;
780;02/10/2024;112.024;Thais;Iof Compra Internaciona;1604,66;Lazer;Viagem_EURO_2024;NAO_ESSENCIAL;
781;02/10/2024;122.024;Rafa;adidas - 2/2 Roupa;1736,4;Vestuario;Calcados;OPEX;
782;02/10/2024;112.024;Rafa;Tamaviautopecas Filtro Carro;1359,1;Transporte;Manutencao_Reparos;OPEX;
783;04/10/2024;122.024;Rafa;Cea Cnp 316 Ecpc - 2/2 Roupa;633,24;Vestuario;Roupas;OPEX;
784;05/10/2024;122.024;Rafa;Panvel Farmacias - 2/2 Farmacia;867,51;Saude;Farmácia;BEM_ESTAR;
785;06/10/2024;112.024;Rafa;Posto 44 Gasolina;458,09;Transporte;Gasolina;OPEX;
786;06/10/2024;112.024;Rafa;Posto Betrin Gasolina;2271,58;Transporte;Gasolina;OPEX;
787;06/10/2024;112.024;Rafa;Restaurante E Lancheri Gasolina;1460,56;Transporte;Gasolina;OPEX;
788;07/10/2024;102.024;Thais;boleto AP1 22/36;1005,12;Investimento;AP315;INVESTIMENTO;
789;07/10/2024;112.024;Rafa;boleto AP1 22/36;1157,7;Investimento;AP315;INVESTIMENTO;
790;07/10/2024;102.024;Thais;boleto AP2 22/36;2368,47;Investimento;AP315;INVESTIMENTO;
791;07/10/2024;112.024;Rafa;boleto AP2 22/36;387,61;Investimento;AP315;INVESTIMENTO;
792;07/10/2024;102.024;Thais;boleto AP3 22/36;1467,64;Investimento;AP315;INVESTIMENTO;
793;07/10/2024;112.024;Rafa;boleto AP3 22/36;1267,19;Investimento;AP315;INVESTIMENTO;
794;08/10/2024;112.024;Thais;Farmacia Da -ct Farmacia;1530,58;Saude;Farmácia;BEM_ESTAR;
795;08/10/2024;112.024;Rafa;Recantogastrobar Comer Fora;50,18;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
796;09/10/2024;112.024;Thais;Recanto Industria De P Comer Fora;2180,95;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
797;09/10/2024;112.024;Thais;Recanto Industria De P Comer Fora;2330,64;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
798;11/10/2024;112.024;Thais;Recanto Indu-ct A De P Comer Fora;1415,01;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
799;12/10/2024;112.024;Rafa;Mercado Do Xuxo Mercado;1743,14;Alimentacao;Mercado;OPEX;
800;13/10/2024;112.024;Rafa;Auto Posto Navegantes Gasolina;2306,64;Transporte;Gasolina;OPEX;
801;13/10/2024;112.024;Thais;Pingo Conveniencia Gasolina;1769,56;Transporte;Gasolina;OPEX;
802;13/10/2024;112.024;Rafa;Posto Do Pingo Gasolina;385,58;Transporte;Gasolina;OPEX;
803;14/10/2024;112.024;Rafa;Auto Posto Caseiros Lt Gasolina;1442,84;Transporte;Gasolina;OPEX;
804;14/10/2024;112.024;Thais;Posto Mime Fl62 Gasolina;1518,75;Transporte;Gasolina;OPEX;
805;16/10/2024;112.024;Rafa;Dinamics Materiais El Ferragem;1063,21;Moradia;Moveis_Eletros;CAPEX;
806;16/10/2024;112.024;Thais;Quase Tudo;1842,43;Moradia;Moveis_Eletros;CAPEX;
807;17/10/2024;112.024;Rafa;Komprao Koch Atacadist Mercado;2336,25;Alimentacao;Mercado;OPEX;
808;18/10/2024;112.024;Thais;Shopee *toysshopp Rodo;2314,29;Moradia;Moveis_Eletros;CAPEX;
809;20/10/2024;112.024;Rafa;Mp *dalcero Padaria;1129,84;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
810;20/10/2024;112.024;Rafa;Ticketmais Estacionamento;287,53;Transporte;Estacionamento;OPEX;
811;21/10/2024;112.024;Thais;Shopee*shopee Pupilacr Insenso;2462,18;Moradia;Moveis_Eletros;CAPEX;
812;21/10/2024;112.024;Rafa;Conectcar Pedagio;2098,05;Transporte;Pedagio;OPEX;
813;22/10/2024;112.024;Rafa;Amazon Br vaso cheiroso;316,03;Moradia;Moveis_Eletros;CAPEX;
814;22/10/2024;112.024;Rafa;Maroma Express Gravata Comer Fora;2302,5;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
815;22/10/2024;112.024;Rafa;Embalagemns Gravata Mercado;2175,39;Moradia;Manutencao_Reparos;OPEX;
816;23/10/2024;112.024;Rafa;Compensados Fernandes - 1/2 Ferragem;1299,5;Moradia;Moveis_Eletros;CAPEX;
817;23/10/2024;122.024;Rafa;Compensados Fernandes - 2/2 Casa Nova;1480,23;Moradia;Moveis_Eletros;CAPEX;
818;23/10/2024;112.024;Thais;Latam Pasagem Aerea;1000,51;Lazer;Viagem_EURO_2024;NAO_ESSENCIAL;
819;23/10/2024;112.024;Thais;Latam Pasagem Aerea;141,63;Lazer;Viagem_EURO_2024;NAO_ESSENCIAL;
820;23/10/2024;112.024;Rafa;Posto Dubai Gasolina;841,32;Transporte;Gasolina;OPEX;
821;23/10/2024;112.024;Rafa;Komprao Koch Atacadist Mercado;2008,12;Alimentacao;Mercado;OPEX;
822;23/10/2024;112.024;Rafa;Mp *aromanatural Velas;16,56;Alimentacao;Mercado;OPEX;
823;24/10/2024;112.024;Rafa;Internet;837,08;Moradia;Internet;OPEX;
824;25/10/2024;122.024;Rafa;Amazon Br Ventilador Casa Nova;998,43;Moradia;Moveis_Eletros;CAPEX;
825;25/10/2024;112.024;Rafa;Compras Argentina Celso;1345,8;Lazer;Viagens;NAO_ESSENCIAL;
826;25/10/2024;122.024;Rafa;Presidente Com. P A F Ferragem;2300,04;Moradia;Manutencao_Reparos;OPEX;
827;25/10/2024;122.024;Rafa;Komprao Koch Atacadist Mercado;869,13;Alimentacao;Mercado;OPEX;
828;26/10/2024;112.024;Rafa;Compras Argentina Franco;870,65;Alimentacao;Viagens;NAO_ESSENCIAL;
829;27/10/2024;112.024;Rafa;Mario Marcenaria;1845,07;Moradia;Moveis_Eletros;CAPEX;
830;27/10/2024;122.024;Rafa;Komprao Koch Atacadist Mercado;1133,28;Alimentacao;Mercado;OPEX;
831;28/10/2024;122.024;Rafa;Adefarma Drogaria Farmacia;565,39;Saude;Remedio;BEM_ESTAR;
832;28/10/2024;122.024;Rafa;Mercadolivre*stefani CapaTablet Casa Nova;1133,84;Moradia;Moveis_Eletros;CAPEX;
833;28/10/2024;112.024;Thais;Shopee *varalprati02/02 Casa Nova;356,44;Moradia;Moveis_Eletros;CAPEX;
834;28/10/2024;122.024;Rafa;Havan Itapema Tia Ana Presente;445,09;Pessoal;Presentes;NAO_ESSENCIAL;
835;29/10/2024;122.024;Thais;Amazonprimebr;1248,43;Lazer;Assinaturas;NAO_ESSENCIAL;
836;29/10/2024;122.024;Rafa;Embalagemns Gravata Mercado;1050,22;Moradia;Manutencao_Reparos;OPEX;
837;29/10/2024;122.024;Rafa;Emporio Natural Mercado;2287,54;Alimentacao;Mercado;OPEX;
838;29/10/2024;122.024;Rafa;Emporio Natural Mercado;909,17;Alimentacao;Mercado;OPEX;
839;29/10/2024;122.024;Rafa;Komprao Koch Atacadist Mercado;1453,57;Alimentacao;Mercado;OPEX;
840;29/10/2024;122.024;Rafa;Rede Top Navegantes Gr Mercado;1582,5;Alimentacao;Mercado;OPEX;
841;30/10/2024;122.024;Rafa;Hub*magazineluiza Cesto Casa Nova;37,67;Moradia;Moveis_Eletros;CAPEX;
842;30/10/2024;122.024;Rafa;Magazineluiza Cesto Casa Nova;1660,53;Moradia;Moveis_Eletros;CAPEX;
843;30/10/2024;122.024;Thais;Conta Agua casa navegantes;449,2;Moradia;Agua;OPEX;
844;31/10/2024;122.024;Rafa;Dinamics Materiais El Ferragem;2402,87;Moradia;Moveis_Eletros;CAPEX;
845;31/10/2024;122.024;Rafa;Shopee *clientelar;375,91;Moradia;Moveis_Eletros;CAPEX;
846;31/10/2024;122.024;Thais;boleto AP1;1039,49;Investimento;AP315;INVESTIMENTO;
847;31/10/2024;122.024;Rafa;Posto Navel Iii Gasolina;217,95;Transporte;Gasolina;OPEX;
848;31/10/2024;122.024;Rafa;Posto Navel Iii Gasolina;2492,2;Transporte;Gasolina;OPEX;
849;31/10/2024;122.024;Rafa;Komprao Koch Atacadist Mercado;1257,98;Alimentacao;Mercado;OPEX;
850;01/11/2024;122.024;Thais;boleto AP2;1490,49;Investimento;AP315;INVESTIMENTO;
851;01/11/2024;122.024;Rafa;Google *gsuite_forma-s;172,36;Pessoal;outros;NAO_ESSENCIAL;
852;01/11/2024;122.024;Rafa;Conta Vivo Internet;1876,15;Moradia;Internet;OPEX;
853;01/11/2024;122.024;Rafa;Munizautocenter - 2/4 Carro;528,71;Transporte;Manutencao_Reparos;OPEX;
854;02/11/2024;122.024;Thais;boleto AP3;2245,65;Investimento;AP315;INVESTIMENTO;
855;02/11/2024;122.024;Rafa;Iof Compra Internaciona;516,82;Lazer;Viagem_EURO_2024;NAO_ESSENCIAL;
856;03/11/2024;122.024;Rafa;Posto Fl 33 Gasolina;480,77;Transporte;Gasolina;OPEX;
857;05/11/2024;122.024;Rafa;Dinamics Materiais El Ferragem;96,19;Moradia;Moveis_Eletros;CAPEX;
858;05/11/2024;122.024;Rafa;Presidente Com. P A F Ferragem;1182,81;Moradia;Manutencao_Reparos;OPEX;
859;07/11/2024;122.024;Rafa;Mp *losbarberos Saude;1414,28;Saude;Cabelo_Estetica;BEM_ESTAR;
860;07/11/2024;122.024;Rafa;Mp *dalcero Comer Fora;168,94;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
861;07/11/2024;122.024;Rafa;Portodosgraos Mercado;1939,94;Alimentacao;Mercado;OPEX;
862;08/11/2024;12.025;Rafa;Mercadolivre*voaduacom - 2/2 Presente Maria;1135,96;Pessoal;Presentes;NAO_ESSENCIAL;
863;08/11/2024;122.024;Rafa;Mercadolivre*voaduacom - Potes Casa Nova;1313,35;Pessoal;Presentes;NAO_ESSENCIAL;
864;08/11/2024;122.024;Rafa;Posto Navel Iii Gasolina;1104,7;Transporte;Gasolina;OPEX;
865;09/11/2024;122.024;Rafa;Grab And Go Ato Bog In;1004,9;Alimentacao;Viagem_EURO_2024;NAO_ESSENCIAL;
866;09/11/2024;122.024;Rafa;Grab And Go Ato Bog In;1401,3;Alimentacao;Viagem_EURO_2024;NAO_ESSENCIAL;
867;21/11/2024;122.024;Rafa;Duman Aintree - US$ 38,50 Comer Fora;392,32;Alimentacao;Viagem_EURO_2024;NAO_ESSENCIAL;
868;21/11/2024;122.024;Rafa;Duman Aintree Comer Fora;458,91;Alimentacao;Viagem_EURO_2024;NAO_ESSENCIAL;
869;21/11/2024;122.024;Rafa;Conta Vivo Internet;2155,16;Moradia;Internet;OPEX;
870;22/11/2024;122.024;Rafa;Paypal *wallapop Walla 66 - US$ 99,66 Garmin;2365,56;Pessoal;outros;NAO_ESSENCIAL;
871;22/11/2024;122.024;Rafa;Paypal *wallapop Walla 66 Garmin;936,41;Pessoal;outros;NAO_ESSENCIAL;
872;25/11/2024;12.025;Rafa;Normal Barcelon;680,51;Lazer;Viagem_EURO_2024;NAO_ESSENCIAL;
873;25/11/2024;12.025;Rafa;Normal Barcelon - US$ 8,70;1611,78;Lazer;Viagem_EURO_2024;NAO_ESSENCIAL;
874;28/11/2024;12.025;Rafa;Avianca Inte4s8edt/245 - 1/4 Pasagem Aerea Mala;1024,79;Lazer;Viagem_EURO_2024;NAO_ESSENCIAL;
875;28/11/2024;42.025;Rafa;Avianca Inte4s8edt/245 - 4/4 Voo;68,34;Lazer;Viagem_EURO_2024;NAO_ESSENCIAL;
876;29/11/2024;12.025;Rafa;Amazonprimebr;394,6;Lazer;Assinaturas;NAO_ESSENCIAL;
877;03/12/2024;12.025;Rafa;Cantinho Do Sabor Deli;1791,35;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
878;04/12/2024;12.025;Rafa;Shopee *clarimax;1649,02;Moradia;Moveis_Eletros;CAPEX;
879;04/12/2024;12.025;Rafa;Meganave PC;72,6;Pessoal;outros;NAO_ESSENCIAL;
880;04/12/2024;12.025;Rafa;Paypal *alipay Eur 35 - US$ 1,28 Fone;558,82;Pessoal;outros;NAO_ESSENCIAL;
881;04/12/2024;12.025;Rafa;Paypal *alipay Eur 35 Fone;581,53;Pessoal;outros;NAO_ESSENCIAL;
882;04/12/2024;12.025;Rafa;Paypal *temu 30 - US$ 11,39 Fone;1681,37;Pessoal;outros;NAO_ESSENCIAL;
883;04/12/2024;12.025;Rafa;Paypal *temu 30 Fone;54,18;Pessoal;outros;NAO_ESSENCIAL;
884;04/12/2024;12.025;Rafa;Shopee *space;264,75;Moradia;Manutencao_Reparos;OPEX;
885;06/12/2024;12.025;Rafa;Dl*google Google;2000,79;Pessoal;Assinaturas;NAO_ESSENCIAL;
886;07/12/2024;12.025;Rafa;boleto AP1;450,47;Investimento;AP315;INVESTIMENTO;
887;07/12/2024;12.025;Rafa;Prensadaodorafinh Xis na Maria;1633,6;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
888;08/12/2024;12.025;Rafa;boleto AP2;599,27;Investimento;AP315;INVESTIMENTO;
889;09/12/2024;12.025;Rafa;Seu Mario Marcineiro Porta Armario;253,11;Moradia;Moveis_Eletros;CAPEX;
890;09/12/2024;12.025;Rafa;boleto AP3;611,71;Investimento;AP315;INVESTIMENTO;
891;09/12/2024;12.025;Rafa;Paypal *alipay Eur 35 - US$ 5,21 Fone;1807,06;Pessoal;outros;NAO_ESSENCIAL;
892;09/12/2024;12.025;Rafa;Paypal *alipay Eur 35 Fone;2139,96;Pessoal;outros;NAO_ESSENCIAL;
893;09/12/2024;12.025;Rafa;Emporio Natural Mercado;2076,4;Alimentacao;Mercado;OPEX;
894;10/12/2024;12.025;Thais;Ponto F*ponto Frio07/08 Maquina de lavar;995,97;Moradia;Moveis_Eletros;CAPEX;
895;10/12/2024;12.025;Rafa;Aluguel;1671,87;Moradia;Aluguel;OPEX;
896;11/12/2024;12.025;Rafa;IPVA Carro;516,44;Transporte;IPVA/Seguro;OPEX;
897;11/12/2024;12.025;Rafa;Celesc Luz mes 12;736,4;Moradia;Luz;OPEX;
898;12/12/2024;12.025;Rafa;Agua;2241,36;Moradia;Agua;OPEX;
899;12/12/2024;12.025;Rafa;Celesc Luz mes 01;37,44;Moradia;Luz;OPEX;
900;12/12/2024;12.025;Rafa;Komprao Koch Atacadist Mercado;218,34;Alimentacao;Mercado;OPEX;
901;13/12/2024;12.025;Rafa;Mp *losbarberos Barbearia;523,68;Saude;Cabelo_Estetica;BEM_ESTAR;
902;14/12/2024;12.025;Rafa;Posto Navel Iii Gasolina;71,2;Transporte;Gasolina;OPEX;
903;15/12/2024;12.025;Rafa;Komprao Koch Atacadist Mercado;457,68;Alimentacao;Mercado;OPEX;
904;17/12/2024;12.025;Rafa;Pix seu Cesar Nunes Colchao Casal;1459,69;Moradia;Moveis_Eletros;CAPEX;
905;18/12/2024;12.025;Rafa;Komprao Koch Atacadist Mercado;1056,45;Alimentacao;Mercado;OPEX;
906;19/12/2024;12.025;Rafa;Shopee *casadameiling;2232,22;Moradia;Moveis_Eletros;CAPEX;
907;19/12/2024;12.025;Rafa;Komprao Koch Atacadist Mercado;2044,52;Alimentacao;Mercado;OPEX;
908;19/12/2024;12.025;Rafa;Supermercado Rosileni;857,83;Alimentacao;Mercado;OPEX;
909;19/12/2024;12.025;Rafa;Agropecuaria Mercado;652,26;Pet;Pet;OPEX;
910;20/12/2024;12.025;Rafa;Agropecuaria Sao Joao Mercado;952,33;Pet;Pet;OPEX;
911;20/12/2024;12.025;Rafa;Marisa Com Br - 1/2;1477,79;Vestuario;Roupas;OPEX;
912;21/12/2024;12.025;Rafa;Bluhaus Comer Fora;673,82;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
913;21/12/2024;12.025;Rafa;Posto Tio Gusta Comer Fora;1562,25;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
914;21/12/2024;12.025;Rafa;Conta Vivo Internet;1026,48;Moradia;Internet;OPEX;
915;21/12/2024;12.025;Rafa;Supermercado Rosileni Mercado;1382,36;Alimentacao;Mercado;OPEX;
916;23/12/2024;12.025;Rafa;Santa Rosa Gasolina;1093,14;Transporte;Gasolina;OPEX;
917;23/12/2024;12.025;Rafa;Komprao Koch Atacadist Mercado;739,69;Alimentacao;Mercado;OPEX;
918;23/12/2024;12.025;Rafa;Marcosjose Mercado;2371,39;Alimentacao;Mercado;OPEX;
919;23/12/2024;12.025;Rafa;Rede Top Navegantes Gr Mercado;1910,2;Alimentacao;Mercado;OPEX;
920;24/12/2024;12.025;Rafa;Panvel Farmacias;354,58;Saude;Farmácia;BEM_ESTAR;
921;24/12/2024;12.025;Rafa;Rede Fifo Viviane Schn Mercado;2171,83;Alimentacao;Mercado;OPEX;
922;24/12/2024;12.025;Rafa;Valeria Cirene Cosmeti;1221,14;Vestuario;Roupas;OPEX;
923;24/01/2025;32.025;Rafa;Avianca Inte4s8edt/245 - Parc. (3/4);2236,91;;;;
"  Sex. 24 jan. 2025 voo""";R$ 117,04;Lazer;Viagem_EURO_2024;NAO_ESSENCIAL;2000,64;;;;
924;24/01/2025;32.025;Rafa;Komprao Koch Atacadist Mercado;1065,91;Alimentacao;Mercado;OPEX;
925;25/01/2025;32.025;Rafa;Mercadolivre*Supremaut;61,06;;;;
"  Sab. 25 jan. 2025 Ventilador""";R$ 36,90;Moradia;Moveis_Eletros;CAPEX;675,35;;;;
926;25/01/2025;32.025;Rafa;Bareeventossistem Estacionamento;1356,38;Transporte;Estacionamento;OPEX;
927;26/01/2025;32.025;Rafa;Mercadolivre*Donalaura Potes;1585,53;Moradia;Moveis_Eletros;CAPEX;
928;26/01/2025;32.025;Rafa;Ec*Melimais;648,43;;;;
"  Dom. 26 jan. 2025""";R$ 13,99;Pessoal;Assinaturas;NAO_ESSENCIAL;352,69;;;;
929;26/01/2025;32.025;Rafa;Pastelaria da Praca Comer Fora;2088,15;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
930;26/01/2025;32.025;Rafa;Supermercados Koch Mercado;2461,08;Alimentacao;Mercado;OPEX;
931;27/01/2025;32.025;Rafa;Sorveteria Bonatti;1316,6;;;;
"  Seg. 27 jan. 2025 Comer Fora""";R$ 15,60;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;433,34;;;;
932;27/01/2025;32.025;Rafa;Komprao Koch Atacadist Mercado;684,41;Alimentacao;Mercado;OPEX;
933;28/01/2025;32.025;Rafa;Posto Alpha Gravata Gasolina;50,88;Transporte;Gasolina;OPEX;
934;28/01/2025;32.025;Rafa;Presidente Com. P a F Ferragem;2286,18;Moradia;Manutencao_Reparos;OPEX;
935;28/01/2025;32.025;Rafa;Komprao Koch Atacadist Mercado;298,79;Alimentacao;Mercado;OPEX;
936;28/01/2025;32.025;Rafa;Rede Top Navegantes Gr Mercado;1443,41;Alimentacao;Mercado;OPEX;
937;28/01/2025;32.025;Rafa;Supermercado Guarimar Mercado;688,77;Alimentacao;Mercado;OPEX;
938;28/01/2025;32.025;Rafa;Supermercado Rosileni;1387,67;;;;
"  Ter. 28 jan. 2025 Mercado""";R$ 34,13;Alimentacao;Mercado;OPEX;1630,29;;;;
939;28/01/2025;32.025;Rafa;Supermercado Rosileni Mercado;2075,21;Alimentacao;Mercado;OPEX;
940;29/01/2025;32.025;Rafa;Amazon Music Amazon;520,02;Lazer;Assinaturas;NAO_ESSENCIAL;
941;29/01/2025;32.025;Rafa;Amazonprimebr Amazon;32,43;Lazer;Assinaturas;NAO_ESSENCIAL;
942;29/01/2025;32.025;Rafa;Santa Rosa Gasolina;346,53;Transporte;Gasolina;OPEX;
943;29/01/2025;32.025;Rafa;Komprao Koch Atacadist;2250,55;;;;
"  Qua. 29 jan. 2025 Mercado""";R$ 31,98;Alimentacao;Mercado;OPEX;2185,36;;;;
944;30/01/2025;32.025;Rafa;boleto AP1 AP;1495,55;Investimento;AP315;INVESTIMENTO;
945;30/01/2025;32.025;Rafa;Sabor Original;1503,29;;;;
"  Qui. 30 jan. 2025 Comer Fora""";R$ 35,00;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;1664,27;;;;
946;30/01/2025;32.025;Rafa;Komprao Koch Atacadist Mercado;442,55;Alimentacao;Mercado;OPEX;
947;31/01/2025;32.025;Rafa;boleto AP2 AP;2286,46;Investimento;AP315;INVESTIMENTO;
948;01/02/2025;32.025;Rafa;boleto AP3 AP;1049,83;Investimento;AP315;INVESTIMENTO;
949;01/02/2025;32.025;Rafa;Alex Sandro;960,93;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
950;01/02/2025;32.025;Rafa;Comercial Fronza Ltda;1299,7;;;;
"  Sab. 01 fev. 2025 Mercado""";R$ 14,97;Alimentacao;Mercado;OPEX;122,18;;;;
951;02/02/2025;32.025;Rafa;Farmacia Preco Popula Farmacia;419,88;Saude;Farmácia;BEM_ESTAR;
952;02/02/2025;32.025;Rafa;Quality Comercio de Co Gasolina;1846,39;Transporte;Gasolina;OPEX;
953;02/02/2025;32.025;Rafa;Komprao Koch Atacadist;211,58;;;;
"  Dom. 02 fev. 2025 Mercado""";R$ 61,79;Alimentacao;Mercado;OPEX;1509,86;;;;
954;04/02/2025;32.025;Rafa;Drogaria Matheus Caike;617,15;;;;
"  Ter. 04 fev. 2025 Farmacia""";R$ 29,90;Saude;Farmácia;BEM_ESTAR;976,29;;;;
955;05/02/2025;32.025;Rafa;Sushi na Maria;725,29;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
956;05/02/2025;32.025;Rafa;Padaria E Confeitaria Comer Fora;892,4;Alimentacao;Mercado;OPEX;
957;06/02/2025;32.025;Rafa;Shopee Copo Thais;1799,02;Pessoal;outros;NAO_ESSENCIAL;
958;06/02/2025;32.025;Rafa;Emporio Natural;746,32;;;;
"  Qui. 06 fev. 2025 Mercado""";R$ 35,24;Alimentacao;Mercado;OPEX;1418,18;;;;
959;07/02/2025;32.025;Rafa;Shopee *Sautkids;1192,75;;;;
"  Sex. 07 fev. 2025 Presente SOSO""";R$ 61,42;Pessoal;Presentes;NAO_ESSENCIAL;1660,86;;;;
960;08/02/2025;32.025;Rafa;Drogaria Abner Farmacia;2342,39;Pet;Pet;OPEX;
961;09/02/2025;32.025;Rafa;Drogaria Abner;1832,77;;;;
"  Dom. 09 fev. 2025 Farmacia""";R$ 67,00;Pet;Pet;OPEX;541,28;;;;
962;10/02/2025;32.025;Rafa;Posto Ponte Acu;82,8;;;;
"  Seg. 10 fev. 2025 Gasolina""";R$ 100,00;Transporte;Gasolina;OPEX;659,35;;;;
963;11/02/2025;32.025;Rafa;Mercadolivre*Acortinei Cortina;1489,72;Moradia;Moveis_Eletros;CAPEX;
964;12/02/2025;32.025;Rafa;Mercadolivre*Laramilan;133,31;;;;
"  Qua. 12 fev. 2025 Pe dos moveis""";R$ 67,06;Moradia;Moveis_Eletros;CAPEX;1243,43;;;;
965;12/02/2025;32.025;Rafa;Br Comercio de Gas Lt Cozinha Gas;1494,12;Moradia;Gas;OPEX;
966;13/02/2025;32.025;Rafa;Paes E Doces Lupa;838,94;;;;
"  Qui. 13 fev. 2025 Comer Fora""";R$ 3,99;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;1928,43;;;;
967;13/02/2025;32.025;Rafa;Posto Navel Iii Gasolina;270,96;Transporte;Gasolina;OPEX;
968;13/02/2025;32.025;Rafa;Comercial Fronza Ltda Mercado;192,47;Alimentacao;Mercado;OPEX;
969;15/02/2025;32.025;Rafa;Emporio Natural Mercado;1821,83;Alimentacao;Mercado;OPEX;
970;15/02/2025;32.025;Rafa;Paulinho Acougue E Con;1241,25;;;;
"  Sab. 15 fev. 2025 Mercado""";R$ 20,15;Alimentacao;Mercado;OPEX;1722,56;;;;
971;16/02/2025;32.025;Rafa;Supermercado Rosileni;1089,89;;;;
"  Dom. 16 fev. 2025 Mercado""";R$ 8,46;Alimentacao;Mercado;OPEX;619,77;;;;
972;17/02/2025;32.025;Rafa;Farmacia Topmais Farmacia;2048,66;Saude;Farmácia;BEM_ESTAR;
973;17/02/2025;32.025;Rafa;Alex Sandro;1999,54;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
974;17/02/2025;32.025;Rafa;Posto Alpha Gravata Gasolina;1738,27;Transporte;Gasolina;OPEX;
975;17/02/2025;32.025;Rafa;Posto Salseiros Ltda;684;;;;
"  Seg. 17 fev. 2025 Gasolina""";R$ 50,00;Transporte;Gasolina;OPEX;1477,63;;;;
976;17/02/2025;32.025;Rafa;Komprao Koch Atacadist Mercado;905,63;Alimentacao;Mercado;OPEX;
977;17/02/2025;32.025;Rafa;Celia Rocha Pereira;233,5;Vestuario;Roupas;OPEX;
978;19/02/2025;32.025;Rafa;Posto Z 14 Ltda;2293,7;;;;
"  Qua. 19 fev. 2025 Gasolina""";R$ 150,00;Transporte;Gasolina;OPEX;346,36;;;;
979;20/02/2025;32.025;Rafa;Mercadolivre*Acortinei Tapete;2375,84;Moradia;Moveis_Eletros;CAPEX;
980;20/02/2025;32.025;Rafa;Aluguel;1117,78;Moradia;Aluguel;OPEX;
981;20/02/2025;32.025;Rafa;Komprao Koch Atacadist Mercado;466,91;Alimentacao;Mercado;OPEX;
982;20/02/2025;32.025;Rafa;Sc Itajai Sh;1357,04;;;;
"  Qui. 20 fev. 2025 Roupa Rafa""";R$ 79,98;Vestuario;Roupas;OPEX;2183;;;;
983;21/02/2025;42.025;Rafa;Mercadolivre*rdartesan Pecas de cabide;1831,9;Moradia;Moveis_Eletros;CAPEX;
984;21/02/2025;42.025;Rafa;Conta Vivo Intenet;2017,37;Moradia;Internet;OPEX;
985;21/02/2025;42.025;Rafa;Komprao Koch Atacadist Mercado;1648,66;Alimentacao;Mercado;OPEX;
986;24/02/2025;42.025;Rafa;Ec*melimais Mercado livre;1732,23;Pessoal;Assinaturas;NAO_ESSENCIAL;
987;24/02/2025;42.025;Rafa;Komprao Koch Atacadist Mercado;2123,74;Alimentacao;Mercado;OPEX;
988;25/02/2025;42.025;Rafa;Supermercado Rosileni Mercado;627,92;Alimentacao;Mercado;OPEX;
989;26/02/2025;42.025;Rafa;Shopee *ynccomercioltd Suporte Celular;1226,12;Pessoal;outros;NAO_ESSENCIAL;
990;26/02/2025;32.025;Rafa;Gasolina Ivan;556,92;Transporte;Gasolina;OPEX;
991;26/02/2025;42.025;Rafa;Postoplanalto Mercado;2469,23;Transporte;Gasolina;OPEX;
992;26/02/2025;32.025;Rafa;Comida Anitapolis;2360,43;Alimentacao;Mercado;OPEX;
993;26/02/2025;42.025;Rafa;Komprao Koch Atacadist Mercado;103,37;Alimentacao;Mercado;OPEX;
994;26/02/2025;42.025;Rafa;Shopee *utilfacilataca Divisoria Cueca;1765,41;Vestuario;Roupas;OPEX;
995;27/02/2025;42.025;Rafa;Raia438 Farmacia;2313,49;Saude;Farmácia;BEM_ESTAR;
996;27/02/2025;42.025;Rafa;Mk Canoas L Comer Fora;455,54;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
997;27/02/2025;42.025;Rafa;Estapar Estacionamento;1422,02;Transporte;Estacionamento;OPEX;
998;27/02/2025;32.025;Rafa;Internet;2289,14;Moradia;Internet;OPEX;
999;27/02/2025;42.025;Rafa;Mercadolivre*maiscamin Correia do Etios;89,7;Transporte;Manutencao_Reparos;OPEX;
